,0
6959,20976.691183533436
6960,42417.98995166235
6961,33039.01114894306
6962,24599.416719224093
6963,70982.13837589462
6964,32603.83172068942
6965,26337.20639487044
6966,50510.64051641731
6967,55097.60928727695
6968,42856.93432500032
6969,20106.695633330597
6970,63635.965042360316
6971,50274.88988028355
6972,42268.448322896176
6973,54869.54311256505
6974,50036.568295368066
6975,66920.25332926036
6976,56833.68086289076
6977,38445.75998313278
6978,60827.222496707815
6979,49002.28847827416
6980,50274.88988028355
6981,51274.739389261464
6982,42570.45493807878
6983,32698.379736154235
6984,60827.222496707815
6985,26267.266794554598
6986,56989.5478270468
6987,42952.69037700868
6988,32530.142321873405
6989,54498.87266470776
6990,71412.26846651162
6991,31582.45389970034
6992,51461.19167597222
6993,51310.51209025936
6994,25898.65045263894
6995,32739.749467952784
6996,25858.147189803713
6997,50562.63990021139
6998,57632.36719497428
6999,28655.050877059162
7000,47362.74297744908
7001,66874.76487721315
7002,42972.516047208395
7003,50445.38837485518
7004,63197.36929460296
7005,24068.85367755145
7006,50752.821725374866
7007,24632.52479402651
7008,42490.715658750334
7009,51403.20917269059
7010,24110.869810264056
7011,41512.29721206805
7012,31418.875630518
7013,34266.86386546738
7014,54755.08635363921
7015,34011.45599001164
7016,25900.133723460734
7017,51461.19167597222
7018,31843.43107074311
7019,31939.536834834136
7020,50274.88988028355
7021,51310.51209025936
7022,41533.71787877982
7023,54879.98066238058
7024,34161.10442348009
7025,21153.433094255808
7026,63650.1966891522
7027,57632.36719497428
7028,42033.31454649937
7029,51069.04159612205
7030,25794.86557889823
7031,25900.133723460734
7032,24030.565763444487
7033,64424.829383486765
7034,37780.40827347528
7035,42762.58575899394
7036,42904.25634091132
7037,57092.10761410683
7038,55644.054665325544
7039,32603.83172068942
7040,44609.37415871022
7041,42762.58575899394
7042,42227.34676498651
7043,41689.64670199856
7044,28511.90495866601
7045,42125.91061777106
7046,32475.01842067976
7047,57632.36719497428
7048,33039.01114894306
7049,27804.881412934345
7050,68282.48905808937
7051,55963.6244213662
7052,36507.39973881126
7053,25835.90974912339
7054,64984.802430586475
7055,42762.58575899394
7056,25900.133723460734
7057,42016.33345751583
7058,25900.133723460734
7059,55963.6244213662
7060,64890.98232251506
7061,37739.36410325011
7062,49780.21355789393
7063,41400.56700574889
7064,67340.91781624145
7065,63172.28787151856
7066,26473.42668632031
7067,42933.34271586963
7068,28001.999404362767
7069,57889.88628261732
7070,42762.58575899394
7071,42972.516047208395
7072,20033.617051971487
7073,44473.90496936683
7074,32865.90608024718
7075,56989.5478270468
7076,63413.38891078438
7077,75089.30488655122
7078,42070.80650492803
7079,68954.02875117863
7080,39111.09103197073
7081,27796.11527451945
7082,64140.36683652504
7083,63873.58839589951
7084,38424.805830463934
7085,36445.33035640574
7086,28655.050877059162
7087,28054.376488725182
7088,54345.455566067045
7089,37148.79148690332
7090,33133.55916440787
7091,39111.09103197073
7092,36315.06583872946
7093,66920.25332926036
7094,31580.13286461504
7095,42016.33345751583
7096,27852.859975819156
7097,74786.03148024398
7098,37093.68737406029
7099,32045.915510434905
7100,37739.36410325011
7101,33133.55916440787
7102,34424.60893608014
7103,31855.570654488565
7104,28602.598472607177
7105,24006.885053219397
7106,32938.55708432532
7107,19902.063325282415
7108,42152.91794693653
7109,34119.91069625905
7110,68074.37052865302
7111,34169.41068473852
7112,57476.44582512068
7113,41353.0576988255
7114,44373.23233331519
7115,31843.43107074311
7116,19540.99657748588
7117,54861.81113212798
7118,36438.90702523141
7119,41490.354355464704
7120,32391.54490178023
7121,38270.95593825379
7122,51461.19167597222
7123,40981.73879260677
7124,37841.03397383376
7125,54547.7739987397
7126,42762.58575899394
7127,64067.70226454656
7128,31939.536834834136
7129,64140.36683652504
7130,63286.798982240274
7131,25946.62901552375
7132,64691.282380270015
7133,39258.59748998886
7134,21153.433094255808
7135,41666.24015618651
7136,43773.40874123255
7137,57459.942699879204
7138,42125.91061777106
7139,57596.59449397637
7140,42905.48829028469
7141,24472.086948071876
7142,34146.95454746885
7143,41564.645398954926
7144,28613.857149838128
7145,42330.90780087975
7146,68181.22129729135
7147,32573.068894095075
7148,54879.98066238058
7149,47700.28649247214
7150,28503.28744043364
7151,54975.31930392445
7152,44232.043550698676
7153,25965.067031945888
7154,34063.03200913775
7155,50274.88988028355
7156,42933.34271586963
7157,32750.19312256173
7158,32910.8607336594
7159,63321.46009015961
7160,60217.68211911584
7161,36168.9368264737
7162,63858.45754815421
7163,32416.376469561692
7164,27777.013362943842
7165,32567.926578822287
7166,27672.816031326598
7167,32400.057924184403
7168,42006.78077847672
7169,38782.42260866443
7170,26263.759327897154
7171,33563.625095585325
7172,41696.04126126763
7173,50106.25932426499
7174,41262.19097515424
7175,33039.01114894306
7176,49820.86668840348
7177,32109.604085251896
7178,50445.38837485518
7179,42687.22488396082
7180,63614.54883575435
7181,57596.59449397637
7182,42044.124327523015
7183,42594.75888703467
7184,34250.39547149877
7185,32741.082848812875
7186,31462.16293635511
7187,67051.0935243949
7188,60801.87538301656
7189,51245.007082224925
7190,42201.01770606955
7191,50852.02596798093
7192,28866.145390659003
7193,66676.68264897459
7194,27377.715587387793
7195,41546.6417991605
7196,51274.739389261464
7197,38893.42200468193
7198,42933.34271586963
7199,33636.82296583452
7200,27880.456415975343
7201,43363.84318489634
7202,42644.48001244157
7203,57596.59449397637
7204,32567.926578822287
7205,55915.89849155146
7206,21046.09735317044
7207,27734.472250212908
7208,32567.926578822287
7209,57596.59449397637
7210,41732.995393456324
7211,28866.145390659003
7212,38087.53834486891
7213,42831.196621160285
7214,57285.014393537924
7215,21126.899326233157
7216,32533.32523106206
7217,42311.58768086252
7218,63336.129957995785
7219,27782.677283715682
7220,28866.145390659003
7221,42327.52647643522
7222,36554.005320216595
7223,32776.456926982624
7224,57250.68767341896
7225,32489.512284138676
7226,36918.06871302481
7227,34359.63023163042
7228,43009.85457544562
7229,47574.179702688314
7230,28866.145390659003
7231,31925.150202942117
7232,28931.838039852126
7233,32416.376469561692
7234,42933.34271586963
7235,21126.899326233157
7236,43991.622456266676
7237,64640.74179239136
7238,32416.376469561692
7239,24006.885053219397
7240,32819.51308631764
7241,42933.34271586963
7242,27914.17732662909
7243,36180.98583335312
7244,32109.604085251896
7245,42327.52647643522
7246,26200.654514415848
7247,64639.54301327386
7248,69652.82301009932
7249,63873.58839589951
7250,42138.08310782872
7251,57270.34452570176
7252,34304.01224503102
7253,42417.98995166235
7254,42933.34271586963
7255,64615.66036930695
7256,21033.142511541057
7257,33039.01114894306
7258,37978.30358473725
7259,32320.928273758112
7260,26045.128063281314
7261,48164.24373382232
7262,36814.02261831024
7263,41609.461143554865
7264,43142.01284897328
7265,20528.396666499764
7266,38189.798591187035
7267,33039.01114894306
7268,26013.25081262624
7269,36814.02261831024
7270,54879.98066238058
7271,68181.22129729135
7272,62909.01284688563
7273,54858.46677043974
7274,74852.72293924831
7275,57596.59449397637
7276,31705.33869305808
7277,31983.04894943545
7278,38270.95593825379
7279,42933.34271586963
7280,36554.005320216595
7281,21236.62919172522
7282,63331.00067256509
7283,36554.005320216595
7284,32587.96542847204
7285,26045.128063281314
7286,36070.21321454078
7287,31555.92013167769
7288,28623.361559015182
7289,33991.40889071683
7290,42027.2048456319
7291,24241.275923625035
7292,43356.33105312531
7293,63102.8157076394
7294,38270.95593825379
7295,42691.54646555216
7296,32944.26796119181
7297,33039.01114894306
7298,31520.740190161316
7299,42650.29319334954
7300,55903.94528848383
7301,29434.92899366836
7302,21792.163845131046
7303,29694.002070153012
7304,40171.08572169887
7305,51194.18863463606
7306,33824.776556051
7307,24831.051732795888
7308,39055.24417401185
7309,54207.113159529414
7310,45495.33384845643
7311,44053.8149013659
7312,27297.5933658968
7313,45033.58886756057
7314,26660.076428699882
7315,29981.27125324239
7316,29697.699470363732
7317,65396.818651664726
7318,32884.87398892088
7319,51521.83631301203
7320,40023.579263680745
7321,44094.25334572494
7322,20206.26109638376
7323,25327.923760130634
7324,33241.94542228493
7325,64555.80451799324
7326,32908.906568454215
7327,32908.906568454215
7328,50978.48702767148
7329,33605.27849342558
7330,45631.52530863482
7331,21662.925188351786
7332,40056.65473718461
7333,64245.23131484826
7334,33919.32457151581
7335,45149.242795534665
7336,26770.795695100234
7337,50568.38170783949
7338,33520.44030188619
7339,21641.955702431325
7340,50194.53505173829
7341,28232.106034904446
7342,43661.441582737825
7343,27161.37307444693
7344,21818.69761315369
7345,27040.599248144063
7346,64314.70347872742
7347,32798.40742526366
7348,20567.3278441803
7349,45334.15414235754
7350,76345.75670169093
7351,58393.10328062781
7352,33779.4266042763
7353,39142.7692027829
7354,55554.610768418075
7355,43690.52795769613
7356,28394.750264686576
7357,28402.28175980327
7358,70210.48056631832
7359,33779.4266042763
7360,33824.776556051
7361,44931.02908050054
7362,64792.612296361054
7363,42561.84421680709
7364,42910.10318876304
7365,65016.004003108355
7366,50978.48702767148
7367,33409.07881721559
7368,40171.08572169887
7369,51633.11612386206
7370,58774.78280218312
7371,21818.69761315369
7372,26828.222937011215
7373,21917.67176477483
7374,33696.62614076735
7375,69437.67311243103
7376,26770.795695100234
7377,33730.03336829975
7378,20698.88157086937
7379,33824.776556051
7380,32782.35143263777
7381,39805.910236391945
7382,26584.67150803347
7383,20206.26109638376
7384,33790.560984925905
7385,32845.21799363722
7386,32240.669573121308
7387,33651.671487355125
7388,29331.144119927645
7389,33330.44249722833
7390,61872.351606667224
7391,52315.48330587559
7392,42675.72714824064
7393,39055.24417401185
7394,33260.7838277877
7395,65833.69798747887
7396,26729.6019678792
7397,28562.328929706917
7398,33112.159837779705
7399,29339.761638160016
7400,40171.08572169887
7401,26837.41749220273
7402,29694.002070153012
7403,42728.899852740615
7404,45144.63951631398
7405,33196.56281057501
7406,33824.776556051
7407,42699.13369405268
7408,33724.32249143327
7409,43011.00567487287
7410,25456.69147360301
7411,42499.84134751883
7412,49101.152584340736
7413,32738.83931803645
7414,45766.99449797821
7415,61872.351606667224
7416,26885.072797009525
7417,29430.455152101185
7418,21193.661185397636
7419,21752.183098344016
7420,51669.537018462346
7421,56714.53088897621
7422,33358.834301203024
7423,32858.58181013387
7424,45530.852672583176
7425,33294.53019293345
7426,29441.713829332137
7427,26933.68840351832
7428,40023.579263680745
7429,26619.032258474712
7430,51670.73579757984
7431,69538.94087322903
7432,28358.06222456347
7433,33202.14187666964
7434,58739.010101185224
7435,43690.52795769613
7436,28500.06089206294
7437,42499.84134751883
7438,20206.26109638376
7439,28562.328929706917
7440,28882.23316821919
7441,37081.425058183704
7442,45389.663889966665
7443,33824.776556051
7444,58427.43000074677
7445,33824.776556051
7446,29482.907556553168
7447,33338.343139856835
7448,33408.8496294842
7449,48493.59057489148
7450,44931.02908050054
7451,32197.382267284192
7452,43381.1396153073
7453,37419.887970521275
7454,68176.70514440004
7455,52194.15026146463
7456,29694.002070153012
7457,33118.269538647175
7458,33238.78237906644
7459,43099.790550837126
7460,28967.400690557944
7461,33779.4266042763
7462,43729.7012890349
7463,42579.84781660152
7464,28396.61783903143
7465,37355.79153428991
7466,33205.07583297918
7467,25296.253627648366
7468,32624.607580877975
7469,33091.735770624524
7470,27087.926007473638
7471,34292.1440073908
7472,33335.16023066818
7473,33562.22233409057
7474,38564.69650923335
7475,43962.09507219728
7476,45403.538956490025
7477,33353.691985930236
7478,43519.771000820445
7479,33464.182930058625
7480,32355.22261488
7481,33873.77517028268
7482,33540.43608018109
7483,33779.4266042763
7484,39828.0680409008
7485,42466.7635791885
7486,21840.005176077695
7487,51861.90031541123
7488,55569.34888835842
7489,43690.52795769613
7490,55903.94528848383
7491,26619.032258474712
7492,20771.960152228483
7493,33202.14187666964
7494,28500.672710820607
7495,50159.90881754216
7496,33696.62614076735
7497,33346.41890789914
7498,33824.776556051
7499,48619.69736467531
7500,39226.224296609216
7501,33449.35162460018
7502,67933.13446411428
7503,39659.06465222989
7504,39607.49327911884
7505,57843.73283252091
7506,57034.10064501686
7507,21818.69761315369
7508,24893.020357127945
7509,33392.983337266814
7510,43783.43711791193
7511,43401.665254268075
7512,76129.32570463646
7513,45334.15414235754
7514,21711.361872068323
7515,45457.26902303809
7516,29759.69471934614
7517,68131.21669235281
7518,51194.30075248672
7519,63991.720796813956
7520,45749.59172798145
7521,33345.98573512974
7522,39019.77002607353
7523,50573.51099327019
7524,26682.313869380203
7525,42957.259043688944
7526,43084.71171826172
7527,33202.14187666964
7528,45495.33384845643
7529,29597.184658462458
7530,33535.958529669675
7531,33964.125991088615
7532,42742.48238551045
7533,42123.78001674637
7534,34365.34187764
7535,37846.33499888655
7536,51430.05138862048
7537,37131.47685455031
7538,68307.54533953461
7539,33464.182930058625
7540,57034.10064501686
7541,26721.84426141045
7542,56121.5739133802
7543,68597.36963138112
7544,58131.96343425565
7545,51908.39045537285
7546,32621.937707509307
7547,25423.58339880058
7548,55882.43139654298
7549,56940.23004509859
7550,56940.23004509859
7551,42171.28932366976
7552,24941.82132550432
7553,33408.8496294842
7554,26756.645819088993
7555,61897.69872035849
7556,33449.35162460018
7557,26837.41749220273
7558,32738.83931803645
7559,52194.15026146463
7560,29451.21823850919
7561,38523.65233900818
7562,51194.30075248672
7563,43448.731707378654
7564,42911.58713824807
7565,26670.866097819828
7566,33106.69368086606
7567,37093.474065063136
7568,29745.519503140764
7569,35046.400086580215
7570,42499.84134751883
7571,50841.43336840616
7572,24935.036489840542
7573,55985.05228323581
7574,52002.21056344426
7575,24831.051732795888
7576,61897.69872035849
7577,52322.62004489377
7578,28562.328929706917
7579,43690.52795769613
7580,28498.146573439262
7581,33824.776556051
7582,57843.73283252091
7583,50937.83389716192
7584,26705.538923773645
7585,33824.776556051
7586,41752.461110527634
7587,36982.701446250794
7588,51645.65437449543
7589,51766.39543624978
7590,55903.94528848383
7591,28498.146573439262
7592,20206.26109638376
7593,52194.15026146463
7594,33824.776556051
7595,33106.69368086606
7596,26722.817132215423
7597,30008.733947788463
7598,29915.382996658467
7599,40171.08572169887
7600,32381.756382902648
7601,33989.35689249075
7602,32724.45268614443
7603,33360.92354940347
7604,35203.115572846335
7605,33662.93016458608
7606,39694.91084037444
7607,29694.002070153012
7608,37933.07972266139
7609,51164.70919407183
7610,44046.30276959487
7611,43147.57009988285
7612,29331.144119927645
7613,25065.442603201525
7614,51364.79924705835
7615,26885.072797009525
7616,26519.738199548316
7617,29788.550085617826
7618,33525.51487506073
7619,37357.818588115755
7620,45334.15414235754
7621,65000.873155363064
7622,43504.28071430145
7623,43084.71171826172
7624,25103.14160338504
7625,64339.784901811814
7626,42773.518699342334
7627,21719.66988965149
7628,43662.67353211119
7629,64463.87569736848
7630,51633.11612386206
7631,43131.820088533306
7632,33353.691985930236
7633,55569.06635525316
7634,25008.593587920226
7635,72668.7202816513
7636,37072.82030646488
7637,39142.7692027829
7638,33106.69368086606
7639,21792.163845131046
7640,61507.906660608634
7641,58618.86143232953
7642,25456.69147360301
7643,29482.907556553168
7644,76042.48329538369
7645,33353.691985930236
7646,32381.756382902648
7647,33526.84825592083
7648,33503.39764494901
7649,37357.818588115755
7650,26985.58760891079
7651,32654.87313769088
7652,29694.002070153012
7653,24854.732443020977
7654,64778.38064956917
7655,52229.92296246253
7656,45334.15414235754
7657,55569.06635525316
7658,56872.64959229776
7659,50574.43619025001
7660,33346.41890789914
7661,33919.32457151581
7662,28424.485889021933
7663,27091.43347413108
7664,21698.40703043894
7665,29578.042199884017
7666,43719.58628506005
7667,66211.08433635581
7668,51493.558670974395
7669,24710.555707480722
7670,33187.5790466662
7671,26640.786851089004
7672,29825.444704582296
7673,45249.94377641237
7674,44765.410873233435
7675,28361.47810919171
7676,39863.128667677745
7677,26640.786851089004
7678,32788.833089869186
7679,33659.97407375841
7680,26695.61286426785
7681,45210.02692324727
7682,57754.10792363074
7683,26599.59312386797
7684,44982.86832164283
7685,39949.206974193
7686,45079.78328823425
7687,29172.28433490327
7688,26735.743490545232
7689,40106.882077346694
7690,42431.740794960984
7691,26848.919144663247
7692,42849.6616949768
7693,74894.32054745703
7694,26626.636975077767
7695,26589.23418866708
7696,33118.27835435991
7697,51529.40309385353
7698,28236.27594407389
7699,20090.355721791482
7700,42416.975300496175
7701,29913.411954865798
7702,36483.847787147286
7703,40506.07801364873
7704,42629.42874469156
7705,56894.543192129204
7706,43284.68263251895
7707,43719.58628506005
7708,51768.25653076404
7709,27831.24739267929
7710,70822.96989718683
7711,29554.859609249997
7712,45195.578197002
7713,33173.38246720294
7714,33450.20130509553
7715,38728.80299852812
7716,26788.67889528397
7717,45210.02692324727
7718,45069.98305448361
7719,45249.94377641237
7720,53099.40277056091
7721,42460.32399195394
7722,32581.674090574223
7723,43656.00153873768
7724,33119.76749102248
7725,50739.51409961088
7726,33573.241541946496
7727,40506.07801364873
7728,77200.50360839762
7729,44852.554726895505
7730,67583.93142870668
7731,36799.12066668658
7732,21647.887978466588
7733,45464.284802772294
7734,60478.63258487031
7735,58736.39116315056
7736,42865.41170632634
7737,29423.047734969397
7738,44601.86992557965
7739,29749.114334865655
7740,40098.85540766145
7741,44793.10827382322
7742,36618.537631696665
7743,20090.355721791482
7744,52903.62507153723
7745,50198.750254791
7746,44024.26430563186
7747,32649.042176684394
7748,61788.05243043751
7749,26489.02341446348
7750,29577.968600642496
7751,39863.128667677745
7752,53757.739318651125
7753,39505.11032265655
7754,21743.690967429357
7755,39746.09645443135
7756,45149.18329622931
7757,32555.381911787204
7758,53601.10854332442
7759,36834.171798830066
7760,53986.195654487114
7761,33063.79915539088
7762,44941.615049440225
7763,21566.61097970344
7764,33173.38246720294
7765,26735.743490545232
7766,51862.07663883545
7767,39365.72106209455
7768,33203.849123225904
7769,44850.51811693851
7770,70120.24724115623
7771,38793.23923485698
7772,29715.397397142726
7773,44790.788091923554
7774,38851.80217523749
7775,28460.65492804942
7776,57754.10792363074
7777,40506.07801364873
7778,33244.361743093694
7779,45212.885585774355
7780,45279.91334269806
7781,60257.30228585283
7782,36206.528526812006
7783,32545.607526591553
7784,70350.69628149175
7785,32816.71885004911
7786,56894.543192129204
7787,29523.562546870664
7788,32934.63046173624
7789,50280.99279899613
7790,72397.59334336026
7791,51330.09325968922
7792,44690.5484867632
7793,43555.6843841501
7794,45079.78328823425
7795,38489.38620649905
7796,33345.06957358921
7797,66429.72871887602
7798,45054.492767964606
7799,29649.40762471481
7800,45079.78328823425
7801,66305.63792331939
7802,44307.65531360651
7803,66909.98911965186
7804,29732.905029178604
7805,36483.847787147286
7806,33043.0629584066
7807,33668.89507276174
7808,78268.08356118941
7809,43671.406211693145
7810,50404.39110267452
7811,44622.524336433904
7812,55360.58106188041
7813,33230.181798704674
7814,38851.80217523749
7815,29886.878186843147
7816,36623.357476788515
7817,44935.80186853225
7818,44563.803414532464
7819,26592.808288204193
7820,43514.390721270946
7821,44024.26430563186
7822,78354.92597044219
7823,45079.78328823425
7824,71568.04883225422
7825,33020.83073071024
7826,25309.913509330607
7827,32788.833089869186
7828,20090.355721791482
7829,50398.33662026399
7830,50024.4899641628
7831,55415.053315530415
7832,33458.96478454729
7833,33458.96478454729
7834,36713.70879837359
7835,28224.258375143894
7836,25168.74636036726
7837,33423.393225174106
7838,44447.91580693522
7839,29554.859609249997
7840,36247.572697037176
7841,33629.79882287267
7842,33535.25080740786
7843,44622.524336433904
7844,43258.148864496296
7845,37072.912967886485
7846,50972.96614074903
7847,21623.35568100315
7848,24987.299710198513
7849,43864.97451533374
7850,24921.265867661263
7851,45216.788429300745
7852,36623.357476788515
7853,66744.23367107673
7854,29163.6668166709
7855,29737.60152636138
7856,45249.94377641237
7857,32093.557148779106
7858,29701.236018446194
7859,45632.52715911253
7860,70305.20782944454
7861,65957.57381832151
7862,50403.46590569469
7863,54062.81729751935
7864,24686.874997255632
7865,45249.94377641237
7866,24790.859754300283
7867,57722.457683282686
7868,50767.788809586425
7869,28017.048116904618
7870,43284.68263251895
7871,51505.520449886615
7872,51626.26151164097
7873,53959.62671854227
7874,38963.59211141753
7875,28361.47810919171
7876,49895.36785215211
7877,53959.62671854227
7878,44307.65531360651
7879,34013.872421570595
7880,26540.857253808594
7881,52903.62507153723
7882,57962.53278347403
7883,43719.58628506005
7884,33535.25080740786
7885,24797.64458996406
7886,78354.92597044219
7887,33116.49036938018
7888,24892.7516947337
7889,56810.500619926286
7890,33953.84408362171
7891,56810.500619926286
7892,57707.31482723782
7893,59991.734586796425
7894,33135.633783239864
7895,28102.09719089322
7896,45249.94377641237
7897,42217.682953962314
7898,44622.524336433904
7899,33044.435046531675
7900,42703.43549248616
7901,32884.28128567277
7902,26552.305025368973
7903,53155.45114706998
7904,29826.2559803086
7905,36483.847787147286
7906,45615.20465064962
7907,50720.83355231896
7908,21722.38340450535
7909,33553.31335055366
7910,33222.57548918422
7911,57754.10792363074
7912,45249.94377641237
7913,53605.77357194483
7914,55408.09346972346
7915,57809.93571393066
7916,33535.25080740786
7917,70494.65811657657
7918,57722.457683282686
7919,39365.49639595234
7920,33116.49036938018
7921,50653.000796023596
7922,45249.94377641237
7923,28370.66386680938
7924,44403.103509410095
7925,65982.65524140591
7926,33458.96478454729
7927,39284.53556087459
7928,28443.871343715386
7929,44563.803414532464
7930,21545.64149378298
7931,36700.39705475367
7932,33995.83930868002
7933,60608.40429138322
7934,50180.165213664346
7935,40057.66168044042
7936,60687.519958445715
7937,33535.25080740786
7938,21722.38340450535
7939,32992.97950433539
7940,28228.053380552243
7941,25309.913509330607
7942,54120.79980080098
7943,53953.12018098324
7944,71568.04883225422
7945,51530.60187297103
7946,44461.74546052816
7947,44403.103509410095
7948,60581.835355438394
7949,45249.94377641237
7950,71712.93201032076
7951,28996.199638330952
7952,67838.03849775018
7953,21655.86888969567
7954,28737.223659984844
7955,44980.020351545056
7956,40046.40300320947
7957,53959.62671854227
7958,40098.85540766145
7959,27896.18070116444
7960,45163.05836275268
7961,78334.77502019375
7962,72677.8552413928
7963,29163.6668166709
7964,44628.9790301411
7965,44937.59316782102
7966,32554.41753078154
7967,37137.58357902415
7968,28834.79061781458
7969,29554.859609249997
7970,33482.350676091526
7971,33616.52884778361
7972,39990.251144418165
7973,44651.437742216935
7974,33458.96478454729
7975,57291.400993512834
7976,42378.56809046101
7977,43741.37429995772
7978,32336.40834675443
7979,32888.52448015799
7980,33833.022854346724
7981,32790.185082026466
7982,33412.172777302876
7983,44552.54473730151
7984,43732.81624180608
7985,27831.24739267929
7986,45633.04762409342
7987,42217.682953962314
7988,45014.87894164058
7989,42733.310545681925
7990,32880.01145775382
7991,33378.765549770476
7992,29267.451690411617
7993,45249.94377641237
7994,44904.15892257663
7995,29707.865902026024
7996,66758.46531786861
7997,44690.5484867632
7998,42271.749652125174
7999,78571.35696749666
8000,66925.11996739716
8001,45249.94377641237
8002,66521.6575395008
8003,32810.60914918165
8004,32940.394733686866
8005,67192.32869387696
8006,44843.84111073819
8007,66925.11996739716
8008,45397.82751213966
8009,45309.33645086609
8010,44908.76220179732
8011,28460.65492804942
8012,36605.413323084416
8013,39863.128667677745
8014,66280.55650023498
8015,68266.29861072022
8016,29886.878186843147
8017,50783.329819194456
8018,53953.12018098324
8019,54045.85774089446
8020,45481.68757276905
8021,27164.983293153426
8022,67583.93142870668
8023,61762.70531674625
8024,29798.793285762527
8025,57194.30362286513
8026,29554.859609249997
8027,33020.83073071024
8028,39040.15595855454
8029,29709.73347637088
8030,24438.30301791022
8031,56842.10638432889
8032,54862.72722321583
8033,26253.35166851809
8034,27369.53095337635
8035,24957.356772940544
8036,72056.27352280333
8037,26204.974733659605
8038,38952.173137711885
8039,33054.25479843792
8040,43532.20533778655
8041,32146.700021507888
8042,28534.483199028007
8043,39391.82290615567
8044,24540.194958343633
8045,32049.13135009711
8046,44738.47422008795
8047,24957.356772940544
8048,50298.40229992117
8049,45010.134869609734
8050,43963.884011657145
8051,39487.79560770581
8052,44432.606219417314
8053,24600.06487550443
8054,50202.497679085645
8055,72375.84327884397
8056,70201.38817859736
8057,32774.474962119275
8058,43227.52731721474
8059,49374.87153585184
8060,33274.160990312375
8061,36048.75475194287
8062,39202.52956117788
8063,29182.223416597928
8064,65866.52882522979
8065,53080.61222702416
8066,44321.5555706639
8067,66195.26542422237
8068,24957.356772940544
8069,44608.23058507493
8070,26829.100773004437
8071,24357.998971090652
8072,50503.579631083776
8073,58357.828236278845
8074,24568.7091312712
8075,19741.734463829074
8076,49818.378479130464
8077,42378.10899181748
8078,50860.706750023965
8079,21226.75586015592
8080,33130.54082129849
8081,33054.25479843792
8082,35805.70085216982
8083,33054.25479843792
8084,28894.81549775954
8085,44345.979661867175
8086,21232.709467734625
8087,44677.63059307
8088,33054.25479843792
8089,19741.734463829074
8090,32541.487228603204
8091,71091.35029173129
8092,65742.43802967314
8093,33261.066568674745
8094,49935.00459300926
8095,32535.72295665258
8096,69873.0763979871
8097,21395.069709466927
8098,42202.31097114017
8099,36082.4921414161
8100,33054.25479843792
8101,44752.08232754135
8102,41988.771288794625
8103,26419.30062227592
8104,26216.422505219984
8105,44992.73209961297
8106,31937.500841670768
8107,44752.08232754135
8108,32839.651756984334
8109,54910.23963105888
8110,32645.52754144801
8111,69683.62611085505
8112,28832.074794244
8113,27855.417187900173
8114,29205.40600723194
8115,26256.925768055204
8116,36287.07379651322
8117,44752.08232754135
8118,44437.940419661245
8119,44088.22233799288
8120,49356.292867024255
8121,33264.185086652375
8122,33001.857565379054
8123,76513.67616769472
8124,44360.49575905019
8125,59729.705541778516
8126,29370.50707494229
8127,77733.34425185272
8128,28791.03062401883
8129,49555.10345449754
8130,27762.541935840953
8131,44926.274808980335
8132,24816.189623977196
8133,27729.46099824115
8134,21197.020235820564
8135,36170.32028788
8136,66629.12880023071
8137,44811.47500199507
8138,65958.45764585455
8139,21197.020235820564
8140,61500.12104695018
8141,56697.531361572765
8142,44218.995783603874
8143,44752.08232754135
8144,49928.95011059874
8145,66361.92007375091
8146,66361.92007375091
8147,36271.83695350624
8148,21274.734423040736
8149,24634.742973808447
8150,66181.03377743048
8151,36181.48563192117
8152,45136.82615330846
8153,28791.03062401883
8154,44752.08232754135
8155,43063.62541630479
8156,42766.089896650985
8157,44124.66288756289
8158,44811.47500199507
8159,29239.51957914325
8160,29182.223416597928
8161,32440.199836667784
8162,32982.18600965591
8163,54917.19947686583
8164,36659.58970964604
8165,21261.96902175287
8166,60030.34577036829
8167,43263.42398171371
8168,32391.2775769428
8169,33391.81563882853
8170,32489.616975074332
8171,56739.91140844274
8172,40038.16413208625
8173,32639.283992545817
8174,28462.154425162513
8175,36724.2603207837
8176,44131.11758127009
8177,39589.74779887793
8178,67644.71689213075
8179,77713.19330160425
8180,28791.03062401883
8181,32155.510025697873
8182,44691.505659593364
8183,29425.16174754021
8184,44060.485769456194
8185,45080.26668979376
8186,38572.24207699205
8187,29426.157093110458
8188,50995.70483230981
8189,53432.62386468297
8190,53548.00390222988
8191,39630.94152609896
8192,44124.66288756289
8193,33641.6497459028
8194,28364.587467332778
8195,44508.46764838573
8196,43905.24206053908
8197,41746.130250803
8198,36537.3299694512
8199,53432.62386468297
8200,51061.215363305775
8201,60136.030373375615
8202,32384.123103759823
8203,44124.66288756289
8204,77646.50184259994
8205,24334.318260865562
8206,39202.52956117788
8207,38339.254693722396
8208,77733.34425185272
8209,51036.13394022137
8210,44752.08232754135
8211,41746.130250803
8212,50183.61428635834
8213,42363.8773450256
8214,44752.08232754135
8215,57224.60384461811
8216,32711.780383270823
8217,44071.744446687146
8218,43905.24206053908
8219,65419.455347759664
8220,73965.91950306865
8221,27982.154904412444
8222,19927.5351880544
8223,32736.726278156202
8224,57411.043198403924
8225,52383.12875523696
8226,33130.54082129849
8227,24445.087853573998
8228,56312.646781261705
8229,33512.636868103524
8230,56312.646781261705
8231,59440.24500172633
8232,43809.7938647355
